ResponseId,f_aff,f_ener,f_acc,f_ang,f_int,f_calm,f_app,f_cont,f_dis,f_qui,f_sad,f_emb,f_bor,f_anx,f_rela,f_fear,f_pea,f_sha,f_reli,f_gui,f_hap,f_pro,f_amu,f_joy,f_irr,f_fru,f_exc,f_conc,f_lon,i_aff,i_ener,i_acc,i_ang,i_int,i_calm,i_app,i_cont,i_dis,i_qui,i_sad,i_emb,i_bor,i_anx,i_rela,i_fear,i_pea,i_sha,i_reli,i_gui,i_hap,i_pro,i_amu,i_joy,i_irr,i_fru,i_exc,i_conc,i_lon,ftp1,ftp2,ftp3,ftp4,ftp5,ftp6,ftp7,ftp8,ftp9,ftp10,tipi1,tipi2,tipi3,tipi4,tipi5,tipi6,tipi7,tipi8,tipi9,tipi10,health,risk_self,risk_pop,risk_comp,age,gender_all,race_all,educ,income,emp,emp_affect,livealone,gender_bin_f,race_bin,emp_bin,FTP_av,FTP_Opp,FTP_Ext,FTP_Con,Openness,Conscientiousness,Extraversion,Agreeableness,Em_Stability,avg_f_pos,avg_f_neg,avg_i_pos,avg_i_neg
R_1d9LOdFzVcRxNgQ,2,NA,2,2,2,3,NA,1,2,2,2,0,NA,1,1,1,1,0,NA,0,2,1,1,1,2,1,1,1,2,1,0,1,2,1,1,0,1,1,2,1,NA,0,1,1,1,1,NA,0,NA,1,1,1,1,2,2,1,1,1,5,5,4,3,4,5,3,2,2,2,3,7,7,7,3,2,6,7,6,2,3,1,1,1,69,male,White or European-American,Completed graduate or professional degree,"$60,000 to $80,000",Working for pay (part-time or full-time),0,No,Non-female,White,Working,3.5,5,3,2,2.5,7,2.5,6.5,6.5,1.538461538,1.166666667,0.875,1.2
R_1H2yVakuV6JGhoH,3,2,2,2,3,2,2,1,1,1,2,0,1,2,2,1,2,0,2,NA,2,2,1,1,2,2,2,2,0,3,3,3,2,3,2,2,1,1,1,3,NA,1,2,2,1,2,NA,3,0,2,3,1,1,3,3,2,2,NA,3,4,4,2,1,3,2,1,3,1,5,4,6,4,7,5,7,4,4,7,4,2,3,2,69,female,White or European-American,Graduated high school (or GED),"$10,000 to $20,000",Retired,0,No,Female,White,Not_working,2.4,3,2,1,7,5,5,5.5,4,1.875,1.25,2.125,1.8
R_1j83oTKFW2JI5Z4,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,3,2,2,7,7,7,1,1,7,4,7,1,7,7,7,7,1,5,4,5,69,male,White or European-American,"Completed 4-year college (BA, BS)","$20,000 to $30,000",Retired,0,No,Non-female,White,Not_working,3.2,1,1,7,7,7,1,4,5.5,1.875,1.384615385,1.9375,1.230769231
R_1mPZBSFICd6yVqW,2,3,2,1,3,3,3,3,0,3,0,1,2,0,2,0,2,1,2,2,1,2,2,2,2,1,2,3,0,3,3,2,1,3,3,2,3,NA,3,NA,1,2,NA,2,NA,2,2,1,2,1,1,2,2,2,1,2,3,NA,5,5,5,2,2,3,4,3,3,3,4,3,7,7,4,2,6,6,6,5,4,3,2,3,69,male,White or European-American,Some college or technical school,"$30,000 to $40,000",Retired,2,No,Non-female,White,Not_working,3.5,5,2,3,4.5,6.5,3,4.5,6.5,2.3125,1,2.1875,1.75
R_1nYF2FRsY3XhFHL,2,0,1,0,2,2,2,2,0,3,2,0,0,2,3,1,2,0,1,0,2,0,2,0,2,3,0,3,1,3,NA,1,NA,2,2,1,2,NA,2,3,NA,NA,3,3,1,1,NA,1,NA,1,NA,2,NA,3,4,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,4,5,2,1,6,2,3,3,4,69,female,White or European-American,Some college or technical school,"$10,000 to $20,000",Retired,0,Yes,Female,White,Not_working,1,1,1,1,5,2.5,2.5,3.5,1.5,1.5,1.076923077,1.75,2.428571429
R_2Ezr9bHEmyg1O1i,2,2,2,NA,2,3,1,2,0,3,2,0,2,1,2,NA,2,0,0,0,2,0,2,NA,1,1,0,2,1,2,1,2,0,1,3,1,2,NA,3,1,NA,1,1,2,0,2,NA,NA,NA,1,NA,1,0,1,1,NA,2,1,3,3,4,1,2,3,2,2,4,2,1,7,5,6,6,2,5,5,5,6,5,3,3,2,69,male,White or European-American,"Completed 4-year college (BA, BS)","$60,000 to $80,000",Retired,0,No,Non-female,White,Not_working,2.6,3,1,2,6,5,1.5,6,5.5,1.666666667,0.909090909,1.615384615,0.888888889
R_2feld9X0UU39AoF,2,2,2,2,4,3,4,4,2,3,2,1,0,3,2,2,3,1,2,1,3,3,2,2,2,2,2,4,1,3,2,2,3,4,3,4,3,4,3,2,2,NA,2,2,2,3,2,3,1,3,3,3,2,3,3,2,4,2,6,7,6,2,4,3,6,2,6,3,5,6,7,6,7,2,7,3,7,7,4,4,4,4,69,female,White or European-American,Completed graduate or professional degree,"$60,000 to $80,000",Working for pay (part-time or full-time),4,No,Female,White,Working,4.5,6,2,2,7,5,3.5,6.5,6.5,2.6875,1.769230769,2.8125,2.5
R_2tnaFs5bXWxNBCg,2,NA,1,1,3,3,2,3,NA,2,1,0,1,2,2,2,1,0,2,0,3,NA,1,2,1,2,1,2,1,2,0,1,1,3,3,2,2,0,1,1,NA,3,2,3,1,1,NA,1,NA,2,0,2,1,1,3,1,2,1,1,1,2,1,1,1,1,3,1,5,6,5,4,3,6,7,7,2,5,6,1,3,2,4,69,female,White or European-American,Some college or technical school,"$20,000 to $30,000",Retired,0,Yes,Female,White,Not_working,1.7,1,1,3,6,3,6.5,6,4,2,1.083333333,1.5625,1.5
R_2zLVosisucPmDzS,1,NA,0,2,0,2,0,0,0,0,2,0,3,3,NA,2,NA,0,NA,0,1,0,0,0,3,3,1,3,0,1,0,NA,2,NA,2,NA,NA,NA,NA,3,NA,4,3,0,3,0,NA,0,NA,1,NA,NA,NA,3,3,1,1,NA,2,1,2,1,1,1,1,2,1,1,2,4,5,3,4,2,5,5,4,4,2,4,5,5,69,male,White or European-American,Completed graduate or professional degree,"$60,000 to $80,000",Retired,4,No,Non-female,White,Not_working,1.3,2,1,2,4,5,2,4.5,3.5,0.416666667,1.615384615,0.625,2.75
R_3DewwjsCNCUyEwg,2,2,2,1,3,3,3,3,NA,3,1,NA,2,2,3,2,3,NA,2,2,2,2,3,2,2,2,1,2,NA,2,2,2,1,2,3,3,2,0,2,1,0,1,2,2,2,2,0,1,1,2,2,3,2,1,2,1,2,0,4,4,4,2,3,3,2,3,3,3,2,5,5,5,3,2,5,6,4,5,3,2,3,3,69,male,White or European-American,"Completed 4-year college (BA, BS)","$100,000 to $120,000",Retired,1,No,Non-female,White,Not_working,3.1,4,2,3,4,5.5,2,5,4.5,2.4375,1.777777778,2.0625,1
R_3fP0Tbgd7rfH63D,2,3,4,0,3,4,4,4,0,4,1,0,NA,0,4,0,4,0,4,0,4,4,2,3,0,0,2,3,2,1,2,3,NA,3,3,4,3,NA,4,1,NA,0,NA,3,NA,4,NA,3,NA,3,3,2,3,NA,NA,2,3,1,6,6,7,6,7,7,6,7,7,6,6,7,7,7,6,3,6,7,7,7,4,1,2,1,69,female,Black or African-American,Some college or technical school,"$10,000 to $20,000",Not currently working for pay,2,Yes,Female,Non-white,Not_working,6.5,6,6,7,6.5,7,4.5,6.5,7,3.4375,0.5,2.875,1.25
R_3Hts1cKDhLPxani,2,2,1,2,1,2,3,0,NA,3,3,3,2,4,2,3,1,3,0,3,1,0,1,0,2,2,1,3,1,2,3,1,3,2,1,2,NA,0,3,3,3,1,3,2,3,1,3,NA,3,1,NA,2,NA,3,2,1,3,1,2,4,3,1,1,4,2,3,3,1,1,5,5,3,4,1,6,3,1,6,3,3,4,3,69,male,White or European-American,"Completed 4-year college (BA, BS)","$10,000 to $20,000",Retired,1,Yes,Non-female,White,Not_working,2.4,2,1,3,5,4,1,5.5,2,1.25,2.583333333,1.75,2.384615385
R_3JIfJLzgFRuOgrX,2,2,2,0,3,3,4,3,1,3,2,0,2,1,3,1,3,0,2,0,3,1,1,1,2,2,1,3,2,2,2,3,NA,3,3,4,3,1,2,1,NA,2,1,3,1,3,NA,1,NA,3,1,2,1,1,1,2,3,2,5,5,5,3,5,5,3,2,2,2,5,5,4,5,4,5,7,2,6,5,3,3,2,3,69,female,White or European-American,Some college or technical school,"$20,000 to $30,000",Working for pay (part-time or full-time),3,Yes,Female,White,Working,3.7,5,3,2,4.5,3,5,6,5.5,2.3125,1.230769231,2.375,1.444444444
R_3NRjVIIjDnpqK9F,2,NA,NA,3,2,NA,2,NA,2,2,4,NA,2,4,NA,4,NA,0,NA,0,2,NA,2,NA,3,3,NA,3,2,2,0,0,3,1,0,2,0,2,1,3,0,2,4,0,4,0,NA,0,NA,2,0,1,0,4,3,0,3,1,5,5,5,1,6,5,6,3,3,2,2,6,7,3,6,2,7,7,6,7,4,3,4,5,69,female,White or European-American,Completed graduate or professional degree,"$80,000 to $100,000",Working for pay (part-time or full-time),3,No,Female,White,Working,4.1,5,1,3,6.5,7,2,6.5,4.5,2,2.5,0.5625,2.636363636
R_6gvPpkCGnyKfaTf,0,2,2,1,2,2,1,2,2,3,2,0,0,1,2,1,1,0,1,0,2,1,2,1,2,2,1,2,3,NA,2,3,2,3,2,2,1,2,3,2,NA,NA,2,3,1,2,NA,2,NA,2,2,3,2,2,2,1,3,3,5,6,4,2,2,2,2,3,3,4,2,7,7,5,5,1,6,7,6,4,4,2,2,2,69,male,White or European-American,"Completed 4-year college (BA, BS)","$20,000 to $30,000",Not currently working for pay,1,Yes,Non-female,White,Not_working,3.3,5,2,3,4.5,7,1.5,6.5,5.5,1.5625,1.230769231,2.2,2.111111111
R_8v5Lz4p6BumLuaB,3,2,2,0,3,3,3,3,0,3,1,0,1,1,3,0,3,0,2,0,2,2,2,2,0,1,2,2,NA,2,1,2,NA,2,3,3,3,NA,2,1,NA,1,1,3,NA,2,NA,2,NA,2,2,2,2,NA,1,2,2,0,3,3,4,2,2,4,5,6,4,3,5,6,4,6,4,3,6,6,6,2,2,3,3,3,69,female,White or European-American,Completed graduate or professional degree,"$60,000 to $80,000",Retired,0,No,Female,White,Not_working,3.6,3,2,6,3,5,4,6,6,2.5,0.5,2.1875,1
R_efU31uXrCDU9nMt,2,2,0,2,2,2,2,1,2,3,2,0,1,2,2,1,2,0,1,0,2,1,2,2,2,2,0,3,1,2,2,NA,3,2,2,3,2,3,3,3,NA,1,2,2,2,2,NA,1,NA,2,1,3,2,3,3,NA,3,1,5,4,4,2,2,3,3,2,2,2,6,6,7,6,7,7,7,7,6,6,5,3,4,2,69,female,White or European-American,"Completed 4-year college (BA, BS)","$30,000 to $40,000",Not currently working for pay,4,No,Female,White,Not_working,2.9,5,2,2,6.5,7,6.5,6.5,6,1.625,1.384615385,2.071428571,2.4
R_pMLDucDc4iPg2B3,2,1,NA,0,2,2,2,2,NA,3,NA,0,3,2,2,2,1,0,0,0,1,NA,2,NA,NA,2,NA,2,2,1,1,0,NA,2,2,1,1,0,2,0,NA,2,1,1,1,1,NA,NA,NA,1,0,1,0,0,1,0,1,2,3,3,3,2,1,1,2,1,3,1,1,7,2,7,5,1,7,7,6,4,3,4,3,4,69,female,White or European-American,"Completed 4-year college (BA, BS)","$50,000 to $60,000",Retired,2,No,Female,White,Not_working,2,3,2,1,4.5,4.5,1,7,6.5,1.666666667,1.3,0.933333333,0.888888889
R_08Q7ddbkjgtNh4J,3,1,2,0,2,NA,NA,NA,0,3,2,0,3,3,NA,2,NA,0,0,0,2,1,0,1,1,2,NA,4,2,2,1,1,NA,2,0,0,0,NA,3,2,NA,4,3,0,1,0,NA,NA,NA,2,1,NA,2,1,1,0,3,2,1,1,1,1,1,1,1,2,2,1,2,5,6,2,5,3,5,6,2,4,2,2,3,5,70,male,White or European-American,Completed graduate or professional degree,"$60,000 to $80,000",Retired,0,No,Non-female,White,Not_working,1.2,1,1,2,4.5,6,2.5,5,2,1.5,1.461538462,1,2.125
R_1LIKXuZYDM60ZyN,2,2,1,1,3,3,4,3,1,2,1,0,2,1,3,1,3,0,1,0,3,2,2,2,2,1,1,2,NA,1,1,1,1,2,3,3,3,1,2,1,NA,2,2,2,2,2,NA,2,NA,2,1,1,3,1,1,1,2,0,5,4,5,3,5,5,5,4,3,2,6,5,6,5,5,4,4,6,5,5,3,5,3,5,70,male,White or European-American,"Completed 4-year college (BA, BS)","$60,000 to $80,000",Retired,1,No,Non-female,White,Not_working,4.1,5,3,4,5,6,5,4.5,5,2.3125,1,1.875,1.3
R_1nOf9sXUhKvS70h,4,2,2,2,3,3,4,3,2,2,3,1,2,2,2,2,3,2,0,2,2,2,2,2,2,3,2,4,NA,3,2,2,3,3,2,3,2,2,3,3,1,1,2,2,2,3,2,NA,1,2,2,2,2,1,3,2,4,0,6,6,5,5,4,4,5,3,3,3,5,2,6,3,6,1,7,5,6,3,3,4,4,4,70,female,White or European-American,"Completed 4-year college (BA, BS)","$20,000 to $30,000",Retired,2,Yes,Female,White,Not_working,4.4,6,5,3,4.5,5.5,3,4.5,4.5,2.375,2.25,2.333333333,1.923076923
R_2wynTPwrBjhen70,2,2,2,NA,2,3,3,3,0,2,2,0,2,0,3,0,2,0,2,0,2,2,2,2,1,1,2,2,2,2,2,2,0,2,3,3,2,NA,2,1,NA,1,NA,2,NA,2,NA,1,NA,2,2,2,2,1,1,1,1,2,6,6,6,4,4,5,5,5,4,3,6,6,7,6,6,4,6,6,6,6,4,1,1,1,70,female,White or European-American,Completed graduate or professional degree,"$50,000 to $60,000",Working for pay (part-time or full-time),0,No,Female,White,Working,4.8,6,4,5,6,6.5,5,6,6,2.25,0.833333333,2,1
R_2xS31hxdJHUIU7J,2,3,1,NA,3,3,3,2,2,3,2,0,2,NA,3,NA,3,0,2,NA,2,2,1,NA,2,2,0,2,0,2,2,3,0,2,3,3,2,1,3,1,NA,2,0,3,0,2,NA,2,0,2,2,1,0,1,2,NA,1,NA,4,4,4,3,3,5,2,2,4,2,3,6,7,6,6,3,3,7,6,5,2,2,3,5,70,male,White or European-American,Some college or technical school,"$40,000 to $50,000",Retired,2,No,Non-female,White,Not_working,3.3,4,3,2,5.5,7,3,4.5,6,2.2,1.333333333,2.133333333,0.8
R_2YYDCE5l59lZ5hL,2,NA,2,1,3,2,2,2,1,2,2,0,2,2,2,1,2,0,2,0,2,NA,2,NA,3,3,NA,2,NA,1,0,1,1,2,2,2,1,1,2,2,NA,1,1,1,1,1,NA,1,NA,1,0,2,0,2,2,0,1,0,1,1,1,1,1,1,1,1,1,1,5,6,5,5,5,6,6,7,5,5,1,2,3,2,70,male,White or European-American,Some college or technical school,"$30,000 to $40,000",Working for pay (part-time or full-time),2,No,Non-female,White,Working,1,1,1,1,5,6,5.5,6,5,2.083333333,1.416666667,1.0625,1.2
R_2ziJ397dvvw9gfA,2,3,2,1,4,3,2,3,2,3,NA,0,NA,2,3,1,3,0,2,1,3,2,2,3,2,1,2,2,NA,1,1,1,1,3,3,1,2,1,2,0,NA,0,1,2,1,2,NA,1,1,2,1,3,3,1,1,1,1,0,4,5,4,2,2,5,2,2,3,1,5,3,6,7,6,4,7,5,6,5,4,2,4,4,70,female,White or European-American,"Completed 4-year college (BA, BS)","$100,000 to $120,000",Working for pay (part-time or full-time),3,No,Female,White,Working,3,4,2,2,5.5,5.5,4.5,5,6.5,2.625,1.2,1.8125,0.727272727
R_300qD3b05FI0gN7,3,3,3,0,3,3,4,3,0,3,0,0,NA,1,3,0,3,0,0,0,4,3,2,3,0,0,2,0,0,3,4,3,NA,3,3,4,3,NA,2,NA,NA,0,1,3,NA,3,NA,NA,NA,3,3,3,3,NA,NA,3,NA,NA,6,6,6,5,6,6,6,5,6,4,3,6,7,6,3,2,6,6,6,3,4,2,1,3,70,male,White or European-American,"Completed 4-year college (BA, BS)","$30,000 to $40,000",Retired,1,Yes,Non-female,White,Not_working,5.6,6,5,5,3,6.5,2.5,6,6,2.8125,0.083333333,3.066666667,0.5
R_3egWNKYCdSqhrVr,3,3,3,0,3,3,4,3,0,2,2,0,0,1,3,1,3,0,3,0,4,4,3,3,0,0,3,2,0,2,2,3,NA,2,3,3,3,NA,2,2,NA,NA,1,3,1,3,NA,3,NA,3,3,3,3,NA,NA,3,2,NA,5,5,5,4,5,5,5,3,3,3,6,7,7,6,6,3,7,7,6,5,4,4,3,3,70,female,White or European-American,Some college or technical school,"$60,000 to $80,000",Retired,0,Yes,Female,White,Not_working,4.3,5,4,3,5.5,7,4.5,7,6,3.125,0.461538462,2.75,1.5
R_3kIbPIFMrHEUH4g,1,1,2,1,3,2,2,2,1,2,2,0,1,2,3,2,2,0,2,0,2,1,2,1,2,1,1,2,2,2,2,1,1,3,2,2,2,1,2,2,NA,1,2,2,2,2,NA,1,NA,2,1,2,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,3,6,5,3,4,5,5,3,2,6,1,3,3,5,70,female,White or European-American,Some college or technical school,"$20,000 to $30,000",Retired,0,Yes,Female,White,Not_working,2,2,2,2,5,4,4,5.5,2.5,1.8125,1.230769231,1.75,1.6
R_DoXZQU1hqLHY2D7,2,2,2,1,3,3,3,3,1,3,1,0,2,2,3,NA,3,0,2,1,3,2,2,2,2,2,2,2,1,3,2,1,3,2,3,3,2,2,3,1,NA,2,2,3,0,2,NA,2,1,3,2,3,2,2,2,2,2,1,4,2,4,1,1,2,2,2,3,2,4,6,5,6,5,3,4,5,5,5,3,2,2,2,70,male,White or European-American,Completed graduate or professional degree,"$80,000 to $100,000",Working for pay (part-time or full-time),1,No,Non-female,White,Working,2.3,4,1,2,5,5,3.5,5,5.5,2.5,1.25,2.375,1.636363636
R_su43WrPC5LogvU5,2,3,2,2,3,3,2,2,1,1,1,0,2,2,2,2,3,0,1,0,2,3,2,2,1,1,2,3,1,1,3,2,3,4,3,3,2,1,1,1,NA,2,3,3,3,2,NA,2,NA,4,3,3,3,1,1,3,4,1,5,5,6,3,2,6,6,3,5,2,6,7,7,7,6,6,6,7,7,7,4,3,3,4,70,female,White or European-American,Some college or technical school,"$60,000 to $80,000",Retired,0,No,Female,White,Not_working,4.3,5,3,3,6.5,7,6,6.5,7,2.1875,1.230769231,2.625,2
R_ueRZGvXFiRnC8jn,2,2,2,1,2,2,1,2,1,3,1,0,2,1,2,0,2,0,1,0,2,2,2,1,2,2,1,2,3,2,2,2,1,3,3,1,2,1,3,1,NA,1,1,3,NA,3,NA,1,NA,2,1,2,1,1,1,1,2,2,3,3,3,1,1,2,4,3,3,2,5,5,6,7,4,5,5,6,6,4,4,2,3,4,70,male,White or European-American,"Completed 4-year college (BA, BS)","$20,000 to $30,000",Retired,0,Yes,Non-female,White,Not_working,2.5,3,1,3,4,6,5,5,6.5,1.8125,1.153846154,2,1.222222222
R_UGPlLfFfwL5D7rj,NA,2,1,1,3,3,2,2,1,3,2,0,2,2,2,2,1,0,0,0,2,0,0,0,3,2,1,4,2,0,1,1,3,2,2,2,1,3,3,3,NA,3,3,1,3,1,NA,NA,NA,1,NA,NA,NA,3,3,1,4,2,2,2,4,1,1,1,1,2,2,1,6,7,6,7,6,6,7,7,7,3,4,4,3,4,70,female,White or European-American,"Completed 4-year college (BA, BS)","$20,000 to $30,000",Working for pay (part-time or full-time),4,Yes,Female,White,Working,1.7,2,1,2,4.5,6.5,6,7,7,1.466666667,1.615384615,1.333333333,3
R_w0Kyb3awm5n2rfz,2,2,3,1,3,3,3,4,0,3,1,0,1,1,2,1,3,0,3,1,3,2,2,2,1,1,2,2,0,2,2,2,1,3,3,3,3,NA,3,2,NA,1,1,3,1,3,NA,3,1,3,2,3,2,1,1,2,2,NA,6,6,6,2,3,3,5,4,2,3,5,5,6,6,6,5,7,5,7,6,4,3,2,3,70,female,White or European-American,Completed graduate or professional degree,"$160,000 to $180,000",Retired,2,No,Female,White,Not_working,4,6,2,4,6,5.5,5,6,6.5,2.625,0.769230769,2.625,1.222222222
R_25SK10gSadqP8Tf,0,2,2,NA,3,3,1,3,0,4,0,0,1,0,2,0,3,0,2,0,1,2,0,2,2,2,1,2,0,NA,1,2,0,3,4,2,3,NA,3,NA,NA,1,NA,3,NA,4,NA,2,NA,1,1,NA,1,1,1,1,2,NA,7,7,7,7,7,7,7,7,7,3,2,7,7,7,6,2,2,6,7,3,4,1,3,1,71,male,Hispanic or Latinx,Some college or technical school,"$100,000 to $120,000",Retired,0,No,Non-female,Non-white,Not_working,6.6,7,7,7,4.5,6.5,2,4.5,7,1.9375,0.583333333,2.214285714,1
R_2dJWt3bC8TsNrvH,4,4,3,1,3,4,4,4,0,2,0,0,1,0,4,0,4,0,2,0,4,3,4,4,NA,0,3,2,0,3,2,3,1,3,3,4,3,NA,2,NA,NA,1,NA,3,NA,4,NA,3,NA,4,3,4,4,0,NA,3,2,NA,7,7,7,5,5,6,6,6,6,6,7,7,7,7,6,6,7,7,7,7,3,4,4,4,71,female,White or European-American,Some college or technical school,"$20,000 to $30,000",Retired,1,No,Female,White,Not_working,6.1,7,5,6,6.5,7,6.5,7,7,3.5,0.333333333,3.1875,1
R_2VyYqNuzW1wgyuZ,1,3,4,NA,4,4,4,4,NA,2,NA,0,0,NA,4,0,4,0,4,1,4,3,3,4,NA,NA,3,0,0,1,3,3,0,3,3,4,4,0,2,0,NA,NA,0,4,NA,4,NA,2,1,4,3,3,3,0,0,3,NA,NA,7,7,7,1,2,7,3,5,6,2,5,7,7,7,5,4,2,7,6,4,4,3,3,4,71,female,White or European-American,"Completed 4-year college (BA, BS)","$60,000 to $80,000",Retired,0,Yes,Female,White,Not_working,4.7,7,1,5,4.5,7,4.5,4.5,6.5,3.4375,0.142857143,3.0625,0.142857143
R_2wEyGfFjeEECcVz,3,2,2,1,2,2,3,2,1,2,1,1,2,2,2,1,2,NA,2,1,2,2,2,2,1,2,2,2,NA,2,2,2,1,1,2,3,3,1,2,1,1,1,2,2,1,3,0,2,1,3,2,3,3,1,1,2,2,0,5,5,5,3,4,3,3,5,3,2,5,7,6,5,5,5,6,6,6,4,4,3,2,3,71,male,White or European-American,Completed graduate or professional degree,"$120,000 to $140,000",Retired,1,No,Non-female,White,Not_working,3.8,5,3,5,4.5,6,5,6.5,5.5,2.125,1.363636364,2.3125,1
R_309aVcADGtnSUKb,2,2,1,0,3,4,3,3,NA,2,0,0,0,1,3,0,4,0,2,0,4,1,2,3,0,0,2,1,0,2,2,3,NA,3,4,4,3,0,3,NA,NA,NA,1,3,NA,3,NA,2,NA,3,1,2,3,NA,NA,1,1,NA,6,6,6,5,5,6,5,6,7,7,7,7,7,7,7,6,6,7,7,6,4,1,0,0,71,male,White or European-American,"Completed 4-year college (BA, BS)","$10,000 to $20,000",Retired,0,No,Non-female,White,Not_working,5.9,6,5,6,6.5,7,6.5,6.5,7,2.5625,0.166666667,2.625,0.666666667
R_5mr1KMhldP6rVDP,3,2,2,1,2,3,3,3,2,3,2,NA,2,1,3,0,3,0,1,0,3,2,3,2,1,2,1,2,0,2,1,2,1,2,3,3,3,1,3,1,0,2,1,3,NA,3,NA,2,NA,2,2,2,1,1,2,1,2,NA,3,3,3,2,2,5,6,3,3,1,6,6,7,6,6,4,3,7,6,7,3,1,4,5,71,female,White or European-American,"Completed 4-year college (BA, BS)","$50,000 to $60,000",Retired,2,No,Female,White,Not_working,3.1,3,2,3,6.5,7,5,4.5,6,2.4375,1.083333333,2.1875,1.222222222
R_PB3pppiaQuxCNY5,2,2,NA,1,3,NA,4,NA,2,3,2,0,NA,4,NA,2,1,0,NA,2,0,0,2,NA,1,0,NA,1,2,3,3,0,1,2,0,3,0,1,4,1,NA,0,1,0,1,1,NA,0,1,NA,NA,2,0,1,NA,0,1,2,2,1,4,1,1,1,1,7,1,1,1,3,5,1,4,2,6,5,1,7,5,4,4,3,71,male,White or European-American,"Completed 4-year college (BA, BS)","$40,000 to $50,000",Retired,2,No,Non-female,White,Not_working,2,2,1,7,5.5,5,1.5,4.5,1,1.888888889,1.416666667,1.285714286,1
R_wR7VA7sWKg1k1Pz,2,2,2,NA,2,3,3,2,NA,2,1,0,2,2,2,2,3,1,2,1,2,2,2,2,1,2,1,3,2,2,2,2,0,2,3,2,2,0,1,1,NA,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,5,5,5,3,3,4,3,3,3,3,5,6,6,6,5,5,5,6,6,5,5,4,4,4,71,male,White or European-American,Completed graduate or professional degree,"$120,000 to $140,000",Retired,0,No,Non-female,White,Not_working,3.7,5,3,3,5,6,5,5.5,6,2.125,1.545454545,1.9375,1
R_z7juU8Kmy4N8wcV,3,3,3,0,3,3,3,3,0,2,0,0,NA,0,3,0,3,0,3,0,3,3,2,3,NA,0,2,NA,0,3,3,3,NA,3,3,3,3,NA,2,NA,NA,0,NA,3,NA,3,NA,2,NA,3,3,1,3,0,NA,3,0,NA,6,5,6,5,5,5,5,7,7,7,4,7,7,7,6,1,7,7,7,7,5,1,2,0,71,female,White or European-American,Some college or technical school,"$40,000 to $50,000",Working for pay (part-time or full-time),0,No,Female,White,Working,5.8,6,5,7,6.5,7,2.5,7,7,2.8125,0,2.75,0
R_1JWLsSjsdukdcAN,NA,2,3,0,2,3,2,2,0,4,2,0,NA,1,3,NA,2,0,2,0,2,2,1,1,0,NA,2,2,3,0,1,3,NA,2,3,2,3,NA,2,1,NA,0,1,2,0,2,NA,2,NA,2,3,1,2,NA,0,1,1,3,4,5,4,1,1,1,2,1,1,1,7,7,6,3,6,6,7,3,3,6,3,1,3,3,72,male,White or European-American,Some college or technical school,"$10,000 to $20,000",Working for pay (part-time or full-time),1,Yes,Non-female,White,Working,2.1,4,1,1,6,4.5,6.5,7,3,2.2,0.8,1.9375,0.857142857
R_29V1XFzRmcejRV7,2,1,2,0,4,4,3,3,1,3,1,0,0,1,3,NA,2,0,2,0,1,NA,4,2,1,1,1,2,0,1,1,1,NA,4,3,3,2,4,2,1,NA,NA,2,3,0,2,NA,3,NA,1,0,4,2,1,1,1,2,NA,7,4,6,5,1,7,7,7,7,7,4,5,3,7,7,1,2,6,7,5,3,4,3,4,72,female,White or European-American,Some college or technical school,"$10,000 to $20,000",Working for pay (part-time or full-time),4,Yes,Female,White,Working,5.8,7,5,7,6,4.5,2.5,3.5,7,2.466666667,0.583333333,2.0625,1.571428571
R_2AFLiJpF2mFmc9s,2,3,2,0,3,4,3,3,0,4,0,0,1,0,3,0,3,0,3,0,3,2,3,3,0,0,3,2,0,2,2,2,NA,3,3,2,3,NA,3,NA,NA,1,NA,3,NA,3,NA,2,NA,3,1,4,3,NA,NA,3,3,NA,7,7,7,4,4,4,5,1,3,2,7,7,6,7,7,5,6,7,7,7,3,1,1,1,72,male,White or European-American,"Completed 4-year college (BA, BS)","$100,000 to $120,000",Working for pay (part-time or full-time),0,No,Non-female,White,Working,4.4,7,4,1,7,6.5,6,6.5,7,2.9375,0.230769231,2.625,2
R_2bHlHOeteFL4uwS,2,2,2,1,2,2,2,1,2,3,2,NA,2,2,2,NA,1,0,NA,0,2,2,2,1,2,2,1,2,2,1,3,1,2,2,1,2,2,1,3,1,0,1,1,1,0,1,NA,0,NA,1,3,2,1,2,2,2,2,2,2,2,3,3,3,3,3,5,4,3,6,3,6,3,5,3,3,6,6,5,4,3,5,4,72,male,White or European-American,"Completed 4-year college (BA, BS)","$180,000 to $200,000",Retired,0,No,Non-female,White,Not_working,3.1,2,3,5,5,6,4.5,3,4.5,1.8,1.545454545,1.625,1.272727273
